Used_Car_Name,Price,KM_Driven,Overview,Specification,location
2016 Hyundai Grand i10 Asta,"₹4.77 Lakh
Compare","19,771 kms   •   Petrol   •   Manual","Registration Year
Nov 2016, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
19,771 Kms, RTO
Bangalore, Ownership
First Owner, Engine Displacement
1197 cc, Transmission
Manual, Year of Manufacture
2016","Engine
1197 cc, Power
82 bhp, Transmission
Manual, Mileage
18.9 kmpl, Fuel
Petrol, Length
3765mm",bangalore
2015 Hyundai i20 Asta 1.2,"₹5.39 Lakh
Compare","83,861 kms   •   Petrol   •   Manual","Registration Year
May 2015, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
83,861 Kms, RTO
Bangalore, Ownership
First Owner, Engine Displacement
1197 cc, Transmission
Manual, Year of Manufacture
2015","Engine
1197 cc, Power
81.83 bhp, Transmission
Manual, Mileage
18.6 kmpl, Fuel
Petrol, Length
3985mm",bangalore
2022 Hyundai Alcazar Platinum 7-Seater Diesel AT,"₹18.50 Lakh
Compare","34,000 kms   •   Diesel   •   Automatic","Registration Year
Apr 2022, Insurance
Comprehensive, Fuel Type
Diesel, Seats
7 Seats, Kms Driven
34,000 Kms, RTO
Mandya, Ownership
Second Owner, Engine Displacement
1493 cc, Transmission
Automatic, Year of Manufacture
2022","Engine
1493 cc, Power
113.42 bhp, Seating Capacity
7, Mileage
18.1 kmpl, Fuel
Diesel, No. of Airbags
6",bangalore
2020 Tata Tigor XZA Plus,"₹5.95 Lakh
Compare","80,197 kms   •   Petrol   •   Automatic","Registration Year
Oct 2020, Insurance
Expired, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
80,197 Kms, RTO
Hassan, Ownership
First Owner, Engine Displacement
1199 cc, Transmission
Automatic, Year of Manufacture
2020","Engine
1199 cc, Power
83.81 bhp, Transmission
Automatic, Mileage
20.3 kmpl, Fuel
Petrol, No. of Airbags
2",bangalore
2013 Skoda Fabia 1.2 MPI Elegance,"₹3.81 Lakh
Compare","1,02,808 kms   •   Petrol   •   Manual","Registration Year
Jul 2013, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
1,02,808 Kms, RTO
Bangalore, Ownership
First Owner, Engine Displacement
1198 cc, Transmission
Manual, Year of Manufacture
2013","Engine
1198 cc, Power
75 bhp, Transmission
Manual, Mileage
16.25 kmpl, Fuel
Petrol, Length
4000mm",bangalore
2017 Hyundai Elantra 2.0 SX Option AT,"₹11.45 Lakh
Compare","47,983 kms   •   Petrol   •   Automatic","Registration Year
Jun 2017, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
47,983 Kms, RTO
Bangalore, Ownership
First Owner, Engine Displacement
1999 cc, Transmission
Automatic, Year of Manufacture
2017","Engine
1999 cc, Power
149.92 bhp, Transmission
Automatic, Mileage
14.62 kmpl, Fuel
Petrol",bangalore
2014 Hyundai Grand i10 Asta,"₹4.42 Lakh
Compare","17,712 kms   •   Petrol   •   Manual","Registration Year
Nov 2014, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
17,712 Kms, RTO
New Delhi, Ownership
First Owner, Engine Displacement
1197 cc, Transmission
Manual, Year of Manufacture
2014","Engine
1197 cc, Power
82 bhp, Transmission
Manual, Mileage
18.9 kmpl, Fuel
Petrol, Length
3765mm",bangalore
2017 Hyundai Grand i10 Sportz,"₹4.95 Lakh
Compare","18,000 kms   •   Petrol   •   Manual","Registration Year
Sept 2017, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
18,000 Kms, RTO
Bangalore, Ownership
First Owner, Engine Displacement
1197 cc, Transmission
Manual, Year of Manufacture
2017","Engine
1197 cc, Power
82 bhp, Transmission
Manual, Mileage
18.9 kmpl, Fuel
Petrol, Length
3765mm",bangalore
2021 Maruti Ertiga VXI,"₹10.50 Lakh
Compare","41,000 kms   •   Petrol   •   Manual","Registration Year
Feb 2021, Insurance
Expired, Fuel Type
Petrol, Seats
7 Seats, Kms Driven
41,000 Kms, RTO
Bangalore, Ownership
First Owner, Engine Displacement
1462 cc, Transmission
Manual, Year of Manufacture
2021","Engine
1462 cc, Power
103.26 bhp, Mileage
19.01 kmpl, Seating Capacity
7, Transmission
Manual, Fuel
Petrol",bangalore
2016 Renault Duster 110PS Diesel RxZ AMT,"₹7.15 Lakh
Compare","57,054 kms   •   Diesel   •   Automatic","Registration Year
Dec 2016, Insurance
Comprehensive, Fuel Type
Diesel, Seats
5 Seats, Kms Driven
57,054 Kms, RTO
Bangalore, Ownership
Second Owner, Engine Displacement
1461 cc, Transmission
Automatic, Year of Manufacture
2016","Engine
1461 cc, Ground Clearance
205mm, Power
108.45 bhp, Seating Capacity
5, Drive Type
FWD, Mileage
19.6 kmpl",bangalore
2021 MG Gloster Savvy 4x2 6Str,"₹32.96 Lakh
Compare","43,799 kms   •   Diesel   •   Automatic","Registration Year
Jul 2021, Insurance
Comprehensive, Fuel Type
Diesel, Seats
6 Seats, Kms Driven
43,799 Kms, RTO
Bangalore, Ownership
First Owner, Engine Displacement
1996 cc, Transmission
Automatic, Year of Manufacture
2021","Engine
1996 cc, Power
158.79 bhp, Seating Capacity
6, 7, Drive Type
2WD, Mileage
10 kmpl, Fuel
Diesel",bangalore
2015 Hyundai Grand i10 1.2 Kappa Sportz BSIV,"₹4.63 Lakh
Compare","96,016 kms   •   Petrol   •   Manual","Registration Year
Jan 2016, Insurance
Expired, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
96,016 Kms, RTO
Bangalore, Ownership
First Owner, Engine Displacement
1197 cc, Transmission
Manual, Year of Manufacture
2015","Engine
1197 cc, Power
81.86 bhp, Transmission
Manual, Mileage
18.9 kmpl, Fuel
Petrol, No. of Airbags
2",bangalore
2015 Hyundai Grand i10 Asta Option,"₹3.77 Lakh
Compare","1,03,693 kms   •   Petrol   •   Manual","Registration Year
Nov 2015, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
1,03,693 Kms, RTO
Dharwad, Ownership
Second Owner, Engine Displacement
1197 cc, Transmission
Manual, Year of Manufacture
2015","Engine
1197 cc, Power
82 bhp, Transmission
Manual, Mileage
18.9 kmpl, Fuel
Petrol, Length
3765mm",bangalore
2013 Honda Amaze VX i-VTEC,"₹4.22 Lakh
Compare","1,14,302 kms   •   Petrol   •   Manual","Registration Year
Jan 2014, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
1,14,302 Kms, RTO
Bangalore, Ownership
First Owner, Engine Displacement
1198 cc, Transmission
Manual, Year of Manufacture
2013","Engine
1198 cc, Power
86.7 bhp, Transmission
Manual, Mileage
17.8 kmpl, Fuel
Petrol",bangalore
2017 Maruti Baleno 1.2 CVT Delta,"₹6.25 Lakh
Compare","54,256 kms   •   Petrol   •   Automatic","Registration Year
Nov 2017, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
54,256 Kms, RTO
Bangalore, Ownership
First Owner, Engine Displacement
1197 cc, Transmission
Automatic, Year of Manufacture
2017","Engine
1197 cc, Power
83.1 bhp, Transmission
Automatic, Mileage
21.4 kmpl, Fuel
Petrol, Length
3995mm",bangalore
2015 Honda City i VTEC V,"₹6.55 Lakh
Compare","36,000 kms   •   Petrol   •   Manual","Registration Year
Apr 2015, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
36,000 Kms, RTO
Bangalore, Ownership
First Owner, Engine Displacement
1497 cc, Transmission
Manual, Year of Manufacture
2015","Engine
1497 cc, Power
117.3 bhp, Transmission
Manual, Mileage
17.4 kmpl, Fuel
Petrol",bangalore
2015 Audi A3 35 TDI Premium Plus,"₹14.85 Lakh
Compare","56,825 kms   •   Diesel   •   Automatic","Registration Year
Feb 2016, Insurance
Comprehensive, Fuel Type
Diesel, Seats
5 Seats, Kms Driven
56,825 Kms, RTO
Faridabad, Ownership
Second Owner, Engine Displacement
1968 cc, Transmission
Automatic, Year of Manufacture
2015","Engine
1968 cc, Power
143 bhp, Transmission
Automatic, Mileage
20.38 kmpl, Fuel
Diesel, No. of Airbags
6",bangalore
2019 Jeep Compass 1.4 Limited Plus BSIV,"₹16.75 Lakh
Compare","37,901 kms   •   Petrol   •   Automatic","Registration Year
Jun 2019, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
37,901 Kms, RTO
Bangalore, Ownership
First Owner, Engine Displacement
1368 cc, Transmission
Automatic, Year of Manufacture
2019","Engine
1368 cc, Ground Clearance
178mm, Power
160.77 bhp, Seating Capacity
5, Drive Type
4X2, Mileage
16 kmpl",bangalore
2017 Hyundai i20 Asta 1.2,"₹6.45 Lakh
Compare","41,749 kms   •   Petrol   •   Manual","Registration Year
Jun 2017, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
41,749 Kms, RTO
Bangalore, Ownership
Second Owner, Engine Displacement
1197 cc, Transmission
Manual, Year of Manufacture
2017","Engine
1197 cc, Power
81.83 bhp, Transmission
Manual, Mileage
18.6 kmpl, Fuel
Petrol, Length
3985mm",bangalore
2021 Kia Sonet HTK Plus Turbo DCT,"₹9.85 Lakh
Compare","41,301 kms   •   Petrol   •   Automatic","Registration Year
Jun 2021, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
41,301 Kms, RTO
Bangalore, Ownership
Second Owner, Engine Displacement
998 cc, Transmission
Automatic, Year of Manufacture
2021","Engine
998 cc, Power
118.36 bhp, Transmission
Automatic, Drive Type
FWD, Mileage
18.3 kmpl, Fuel
Petrol",bangalore
2022 Mahindra Bolero Neo N8 BSVI,"₹10.75 Lakh
Compare","14,000 kms   •   Diesel   •   Manual","Registration Year
Jul 2022, Insurance
Comprehensive, Fuel Type
Diesel, Seats
7 Seats, Kms Driven
14,000 Kms, RTO
Bangalore, Ownership
First Owner, Engine Displacement
1493 cc, Transmission
Manual, Year of Manufacture
2022","Engine
1493 cc, Ground Clearance
180mm, Power
100 bhp, Transmission
Manual, Drive Type
RWD(with MTT), Mileage
17.29 kmpl",bangalore
2017 BMW X1 sDrive 20d xLine,"₹30 Lakh
Compare","50,000 kms   •   Diesel   •   Automatic","Registration Year
Feb 2018, Insurance
Comprehensive, Fuel Type
Diesel, Seats
5 Seats, Kms Driven
50,000 Kms, RTO
Bangalore, Ownership
First Owner, Engine Displacement
1995 cc, Transmission
Automatic, Year of Manufacture
2017","Engine
1995 cc, Ground Clearance
179mm, Power
188 bhp, Seating Capacity
5, Drive Type
FWD, Mileage
20.68 kmpl",bangalore
2022 Hyundai Venue SX Turbo,"₹9.05 Lakh
Compare","32,057 kms   •   Petrol   •   Manual","Registration Year
Mar 2022, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
32,057 Kms, RTO
Bangalore, Ownership
First Owner, Engine Displacement
998 cc, Transmission
Manual, Year of Manufacture
2022, Automatic Climate Control, Rear AC Vents, Parking Sensors, Cooled Glovebox, Cruise Control, Engine
998 cc, Power
118.35 bhp, Transmission
Manual, Drive Type
FWD, Mileage
18.27 kmpl, Fuel
Petrol","Engine
998 cc, Power
118.35 bhp, Transmission
Manual, Drive Type
FWD, Mileage
18.27 kmpl, Fuel
Petrol",bangalore
2020 Kia Seltos HTK Plus G,"₹9.62 Lakh
Compare","61,129 kms   •   Petrol   •   Manual","Registration Year
Nov 2020, Insurance
Third Party, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
61,129 Kms, RTO
Udupi, Ownership
First Owner, Engine Displacement
1497 cc, Transmission
Manual, Year of Manufacture
2020","Engine
1497 cc, Power
113.43 bhp, Seating Capacity
5, Drive Type
FWD, Mileage
16.8 kmpl, Fuel
Petrol",bangalore
2017 Maruti Ciaz 1.4 AT Alpha,"₹7.44 Lakh
Compare","44,400 kms   •   Petrol   •   Automatic","Registration Year
Oct 2017, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
44,400 Kms, RTO
Bangalore, Ownership
First Owner, Engine Displacement
1373 cc, Transmission
Automatic, Year of Manufacture
2017","Engine
1373 cc, Power
91.1 bhp, Transmission
Automatic, Mileage
19.12 kmpl, Fuel
Petrol",bangalore
2021 MG Hector Sharp Diesel MT,"₹20.25 Lakh
Compare","14,000 kms   •   Diesel   •   Manual","Registration Year
Feb 2021, Insurance
Comprehensive, Fuel Type
Diesel, Seats
5 Seats, Kms Driven
14,000 Kms, RTO
Belgaum, Ownership
First Owner, Engine Displacement
1956 cc, Transmission
Manual, Year of Manufacture
2021","Engine
1956 cc, Ground Clearance
192mm, Power
167.68 bhp, Seating Capacity
5, Drive Type
FWD, Mileage
13 kmpl",bangalore
2014 Hyundai i20 Magna 1.2,"₹4.69 Lakh
Compare","31,006 kms   •   Petrol   •   Manual","Registration Year
Sept 2014, Insurance
Expired, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
31,006 Kms, RTO
Bangalore, Ownership
First Owner, Engine Displacement
1197 cc, Transmission
Manual, Year of Manufacture
2014","Engine
1197 cc, Power
81.83 bhp, Transmission
Manual, Mileage
18.6 kmpl, Fuel
Petrol, Length
3985mm",bangalore
2015 Hyundai Xcent 1.2 Kappa S Option,"₹4.14 Lakh
Compare","57,728 kms   •   Petrol   •   Manual","Registration Year
Apr 2015, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
57,728 Kms, RTO
Bangalore, Ownership
First Owner, Engine Displacement
1197 cc, Transmission
Manual, Year of Manufacture
2015","Engine
1197 cc, Power
81.86 bhp, Transmission
Manual, Mileage
19.1 kmpl, Fuel
Petrol",bangalore
2020 Renault KWID 1.0 RXT AMT Opt,"₹3.98 Lakh
Compare","18,047 kms   •   Petrol   •   Automatic","Registration Year
Jun 2020, Insurance
Third Party, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
18,047 Kms, RTO
Bangalore, Ownership
Second Owner, Engine Displacement
999 cc, Transmission
Automatic, Year of Manufacture
2020","Engine
999 cc, Power
67 bhp, Transmission
Automatic, Mileage
22 kmpl, Fuel
Petrol, No. of Airbags
2",bangalore
2014 Maruti Celerio VXI,"₹3.51 Lakh
Compare","55,750 kms   •   Petrol   •   Manual","Registration Year
Nov 2014, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
55,750 Kms, RTO
Bangalore, Ownership
Second Owner, Engine Displacement
998 cc, Transmission
Manual, Year of Manufacture
2014","Engine
998 cc, Power
67.05 bhp, Transmission
Manual, Mileage
21.63 kmpl, Fuel
Petrol, No. of Airbags
1",bangalore
2014 Maruti Ritz VXi,"₹3.87 Lakh
Compare","52,060 kms   •   Petrol   •   Manual","Registration Year
Oct 2014, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
52,060 Kms, RTO
New Delhi, Ownership
First Owner, Engine Displacement
1197 cc, Transmission
Manual, Year of Manufacture
2014","Engine
1197 cc, Power
85.80 bhp, Transmission
Manual, Mileage
18.5 kmpl, Fuel
Petrol, Length
3775mm",bangalore
2013 Honda Brio VX AT,"₹3.95 Lakh
Compare","32,251 kms   •   Petrol   •   Automatic","Registration Year
Oct 2013, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
32,251 Kms, RTO
Bangalore, Ownership
Second Owner, Engine Displacement
1198 cc, Transmission
Automatic, Year of Manufacture
2013","Engine
1198 cc, Power
86.8 bhp, Transmission
Automatic, Mileage
16.5 kmpl, Fuel
Petrol, Length
3610mm",bangalore
2014 Hyundai Grand i10 1.2 Kappa Asta,"₹4.30 Lakh
Compare","77,767 kms   •   Petrol   •   Manual","Registration Year
Apr 2014, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
77,767 Kms, RTO
Bangalore, Ownership
Second Owner, Engine Displacement
1197 cc, Transmission
Manual, Year of Manufacture
2014","Engine
1197 cc, Power
81.86 bhp, Transmission
Manual, Mileage
18.9 kmpl, Fuel
Petrol, No. of Airbags
2",bangalore
2009 Maruti Swift Dzire VXi,"₹3.25 Lakh
Compare","38,000 kms   •   Petrol   •   Manual","Registration Year
May 2009, Insurance
Third Party, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
38,000 Kms, RTO
Mysore, Ownership
Second Owner, Engine Displacement
1298 cc, Transmission
Manual, Year of Manufacture
2009","Engine
1298 cc, Power
85.8 bhp, Transmission
Manual, Mileage
17.5 kmpl, Fuel
Petrol",bangalore
2021 Hyundai Santro Sportz AMT,"₹5.52 Lakh
Compare","12,443 kms   •   Petrol   •   Automatic","Registration Year
Jul 2021, Insurance
Zero Dep, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
12,443 Kms, RTO
Bangalore, Ownership
First Owner, Engine Displacement
1086 cc, Transmission
Automatic, Year of Manufacture
2021","Engine
1086 cc, Power
68.05 bhp, Transmission
Automatic, Mileage
20.3 kmpl, Fuel
Petrol, No. of Airbags
2",bangalore
2012 Hyundai i20 Sportz Petrol,"₹3.19 Lakh
Compare","85,413 kms   •   Petrol   •   Manual","Registration Year
Feb 2012, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
85,413 Kms, RTO
Bangalore, Ownership
Second Owner, Engine Displacement
1197 cc, Transmission
Manual, Year of Manufacture
2012","Engine
1197 cc, Transmission
Manual, Mileage
17 kmpl, Fuel
Petrol, Length
3940 mm",bangalore
2019 Mahindra XUV500 W9 AT,"₹13.92 Lakh
Compare","72,431 kms   •   Diesel   •   Automatic","Registration Year
Jul 2019, Insurance
Comprehensive, Fuel Type
Diesel, Seats
7 Seats, Kms Driven
72,431 Kms, RTO
Bangalore, Ownership
Second Owner, Engine Displacement
2179 cc, Transmission
Automatic, Year of Manufacture
2019","Engine
2179 cc, Ground Clearance
200mm, Power
152.87 bhp, Seating Capacity
7, Drive Type
FWD, Mileage
15.1 kmpl",bangalore
2022 Hyundai Creta SX Diesel BSVI,"₹15.75 Lakh
Compare","41,211 kms   •   Diesel   •   Manual","Registration Year
Jan 2022, Insurance
Comprehensive, Fuel Type
Diesel, Seats
5 Seats, Kms Driven
41,211 Kms, RTO
Bangalore, Ownership
Second Owner, Engine Displacement
1493 cc, Transmission
Manual, Year of Manufacture
2022","Engine
1493 cc, Power
113.45 bhp, Seating Capacity
5, Mileage
18 kmpl, Fuel
Diesel, No. of Airbags
6",bangalore
2017 Hyundai Tucson GLS Diesel AT,"₹14.95 Lakh
Compare","59,623 kms   •   Diesel   •   Automatic","Registration Year
Jun 2017, Insurance
Comprehensive, Fuel Type
Diesel, Seats
5 Seats, Kms Driven
59,623 Kms, RTO
Bangalore, Ownership
First Owner, Engine Displacement
1995 cc, Transmission
Automatic, Year of Manufacture
2017","Engine
1995 cc, Power
182.37 bhp, Seating Capacity
5, Mileage
15.38 kmpl, Fuel
Diesel, No. of Airbags
6",bangalore
2023 Tata Tiago NRG XZ,"₹6.95 Lakh
Compare","3,741 kms   •   Petrol   •   Manual","Registration Year
Mar 2023, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
3,741 Kms, RTO
Bangalore, Ownership
First Owner, Engine Displacement
1199 cc, Transmission
Manual, Year of Manufacture
2023","Engine
1199 cc, Power
84.82 bhp, Transmission
Manual, Mileage
20.09 kmpl, Fuel
Petrol, Boot Space
242 Litres, Global NCAP Safety Rating
4 Star",bangalore
2022 Volkswagen Taigun 1.0 TSI Topline AT BSVI,"₹19 Lakh
Compare","17,000 kms   •   Petrol   •   Automatic","Insurance
Expired, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
17,000 Kms, Engine Displacement
999 cc, Transmission
Automatic, Year of Manufacture
2022","Engine
999 cc, Ground Clearance
188, Power
113.98 bhp, Seating Capacity
5, Mileage
18.41 kmpl, Fuel
Petrol",bangalore
2015 Nissan Micra Active XL,"₹3.26 Lakh
Compare","49,984 kms   •   Petrol   •   Manual","Registration Year
Jul 2015, Insurance
Comprehensive, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
49,984 Kms, RTO
Bangalore, Ownership
First Owner, Engine Displacement
1198 cc, Transmission
Manual, Year of Manufacture
2015","Engine
1198 cc, Power
67.04 bhp, Transmission
Manual, Mileage
18.97 kmpl, Fuel
Petrol, No. of Airbags
2",bangalore
2019 Renault Duster RXS Option CVT BSIV,"₹9.25 Lakh
Compare","61,000 kms   •   Petrol   •   Automatic","Registration Year
Aug 2019, Insurance
Expired, Fuel Type
Petrol, Seats
5 Seats, Kms Driven
61,000 Kms, RTO
Bangalore, Ownership
Second Owner, Engine Displacement
1498 cc, Transmission
Automatic, Year of Manufacture
2019","Engine
1498 cc, Power
105 bhp, Transmission
Automatic, Drive Type
FWD, Mileage
13.9 kmpl, Fuel
Petrol",bangalore
